normalized_label,country_count,variable_count,countries,variables,examples
source for female condoms cs private sector,2,6,Benin | Mali,mv762bp | mv762bq | mv762br | v762bp | v762bq | v762br,NA - Source for female condoms: CS private sector | na - source for female condoms: cs private sector
source for female condoms cs public,31,16,Angola | Benin | Burkina Faso | Burundi | Camarões | Chade | Congo (Brazzaville) | Congo (República Democrática) | Costa do Marfim | Etiópia | Gabão | Gana | Guiné | Gâmbia | Libéria | Madagascar | Malaui | Mali | Moçambique | Namíbia | Nigéria | Níger | Quênia | Ruanda | Senegal | Serra Leoa | Tanzânia | Togo | Zimbábue | Zâmbia | África do Sul,mv762bb | mv762bc | mv762bd | mv762be | mv762bf | mv762bg | mv762bh | mv762bi | v762bb | v762bc | v762bd | v762be | v762bf | v762bg | v762bh | v762bi,NA - Source for female condoms: CS public | NA-Source for female condoms: CS public | Source for female condoms: CS public | na - source for female condoms: cs public | na-source for female condoms: cs public | source for female condoms: cs public
source for female condoms cs public sector,1,4,Mali,mv762bg | mv762bh | v762bg | v762bh,na - source for female condoms: cs public sector
source for female condoms cs trad birth attendant,1,2,Namíbia,mv762bv | v762bv,source for female condoms: cs (trad. birth attendant)
source for female condoms cs trad healer,1,2,Namíbia,mv762bw | v762bw,source for female condoms: cs (trad. healer)
source for female condoms cs youth drop in center,1,1,Malaui,v762bv,source for female condoms: cs youth drop-in center
source for female condoms csi,1,1,Níger,v762bd,Source for female condoms: CSI | source for female condoms: csi
source for female condoms dispensary,2,5,Ruanda | Tanzânia,mv762bm | mv762bn | v762bh | v762bm | v762bn,source for female condoms: dispensary
source for female condoms dispensary maternity clinic,1,2,Mali,mv762bd | v762bd,source for female condoms: dispensary/maternity clinic
source for female condoms dispenser,1,1,Quênia,v762bw,na - source for female condoms: dispenser
source for female condoms district hospital,2,3,Ruanda | Tanzânia,mv762bb | v762bb | v762bg,source for female condoms: district hospital
source for female condoms dk source for condom,26,2,Angola | Benin | Burkina Faso | Chade | Congo (Brazzaville) | Eswatini (Suazilândia) | Etiópia | Gana | Guiné | Lesoto | Libéria | Madagascar | Malaui | Mali | Moçambique | Namíbia | Nigéria | Níger | Quênia | Ruanda | Senegal | Serra Leoa | São Tomé e Príncipe | Tanzânia | Zimbábue | Zâmbia,mv762bz | v762bz,[na] source for female condoms: dk source for condom | na - source for female condoms: dk source for condom | na-source for female condoms: dk source for condom | source for female condoms: dk source for condom | source for female condoms: dk source for condom - na | source for female condoms: dk source for condom -na | source for female condoms: dk source for condom {na}
source for female condoms drug vendor store,1,2,Etiópia,mv762bs | v762bs,source for female condoms: drug vendor/store
source for female condoms facility outside lesotho,1,2,Lesoto,mv762br | v762br,source for female condoms: facility outside lesotho
source for female condoms faith based church hospital clinic,1,1,Quênia,v762bp,source for female condoms: faith-based/ church hospital/ clinic
source for female condoms faith based church mission hospital clinic,1,2,Quênia,mv762bn | v762bn,"source for female condoms: faith-based, church, mission hospital/ clinic | source for female condoms: faith-based/church/mission hospital/ clinic"
source for female condoms family friends,1,1,Senegal,mv762bu,source for female condoms: family/friends
source for female condoms family option fhok clinic,1,1,Quênia,v762bo,source for female condoms: family option/ fhok clinic
source for female condoms family options fhok clinic,1,1,Quênia,mv762bo,source for female condoms: family options/ fhok clinic
source for female condoms family planning association of benin abpf,1,2,Benin,mv762bn | v762bn,Source for female condoms: Family Planning Association of Benin (ABPF) | source for female condoms: family planning association of benin (abpf)
source for female condoms family planning center,1,1,Senegal,mv762bd,source for female condoms: family planning center
source for female condoms family planning clinic,27,8,Angola | Benin | Burkina Faso | Chade | Congo (Brazzaville) | Costa do Marfim | Eswatini (Suazilândia) | Etiópia | Gana | Guiné | Lesoto | Libéria | Madagascar | Malaui | Mali | Moçambique | Namíbia | Nigéria | Níger | Quênia | Ruanda | Senegal | Serra Leoa | São Tomé e Príncipe | Tanzânia | Zimbábue | Zâmbia,mv762bc | mv762bd | mv762bn | mv762bo | v762bc | v762bd | v762bn | v762bo,Source for female condoms: family planning clinic | [na] source for female condoms: family planning clinic | na - source for female condoms: family planning clinic | na-source for female condoms: family planning clinic | source for female condoms: family planning clinic | source for female condoms: family planning clinic - na | source for female condoms: family planning clinic -na | source for female condoms: family planning clinic {na}
source for female condoms fhok fpak health center clinic,1,1,Quênia,v762bq,source for female condoms: fhok/ fpak health center/clinic
source for female condoms field worker,2,3,Comores | Costa do Marfim,mv762bd | mv762be | v762be,Source for female condoms: field worker | source for female condoms: field worker
source for female condoms fieldworker,3,8,Burkina Faso | Burundi | Nigéria,mv762be | mv762bn | mv762bo | mv762bs | v762be | v762bn | v762bo | v762bs,Source for female condoms: fieldworker | source for female condoms: fieldworker
source for female condoms fieldworker community health care provider,1,2,Namíbia,mv762bf | v762bf,source for female condoms: fieldworker/ community health care provider | source for female condoms: fieldworker/community health care provider
source for female condoms fieldworker outreach peer educator,1,2,Gana,mv762bf | v762bf,source for female condoms: fieldworker/outreach/peer educator
source for female condoms fp clinic,3,4,Burkina Faso | Burundi | Congo (República Democrática),mv762bc | mv762bd | v762bc | v762bd,Source for female condoms: FP clinic | source for female condoms: fp clinic
source for female condoms fp egbef clinic,1,1,Guiné,v762bc,source for female condoms: fp/egbef clinic
source for female condoms fp ffag clinic,1,1,Gana,mv762bn,source for female condoms: fp/ffag clinic
source for female condoms fp ppag,1,1,Gana,mv762bp,source for female condoms: fp/ppag
source for female condoms fp ppag clinic,1,2,Gana,v762bn | v762bp,source for female condoms: fp/ppag clinic
source for female condoms fpak clinic,1,1,Quênia,v762bq,source for female condoms: fpak clinic
source for female condoms friend parents,1,1,Níger,v762bu,"Source for female condoms: friend, parents | source for female condoms: friend, parents"
source for female condoms friend relative,10,6,Costa do Marfim | Etiópia | Gana | Guiné | Namíbia | Nigéria | Quênia | Ruanda | Serra Leoa | Togo,mv762bu | mv762bv | mv762bw | v762bt | v762bu | v762bv,Source for female condoms: friend/ relative | Source for female condoms: friend/relative | source for female condoms:  friend/ relative | source for female condoms: friend / relative | source for female condoms: friend relative | source for female condoms: friend/relative
source for female condoms friends neigbors relatives,1,2,Chade,mv762bw | v762bw,source for female condoms: friends/neigbors/relatives
source for female condoms friends parents,1,1,Níger,mv762bu,"Source for female condoms: friends, parents"
source for female condoms friends relatives,31,8,Angola | Benin | Burkina Faso | Burundi | Chade | Comores | Congo (Brazzaville) | Costa do Marfim | Eswatini (Suazilândia) | Etiópia | Gana | Guiné | Gâmbia | Lesoto | Libéria | Madagascar | Malaui | Mali | Moçambique | Namíbia | Nigéria | Níger | Quênia | Ruanda | Senegal | Serra Leoa | São Tomé e Príncipe | Tanzânia | Togo | Zimbábue | Zâmbia,mv762bt | mv762bu | mv762bv | mv762bw | v762bt | v762bu | v762bv | v762bw,"Source for female condoms: Friends, relatives | Source for female condoms: friends, relatives | Source for female condoms: friends/ relatives | Source for female condoms: friends/relatives | [na] source for female condoms: friends, relatives | na - source for female condoms: friends, relatives | na-source for female condoms: friends, relatives | source for female condoms: friends, relatives"
source for female condoms friends relatives neighbours,1,1,Tanzânia,v762bs,Source for female condoms: friends/relatives/neighbours
source for female condoms general dealer,1,3,Zimbábue,mv762bs | sm459n | v762bs,source for female condoms: general dealer
source for female condoms gov health post outreach,1,1,Malaui,mv762bg,"source for female condoms: gov. health post, outreach"
source for female condoms governement health center,2,1,Burkina Faso | Burundi,mv762bb,Source for female condoms: governement health center | source for female condoms: governement health center
source for female condoms government center clinic,1,1,Gana,v762bb,source for female condoms: government center/clinic
source for female condoms government centre social,1,2,Benin,mv762be | v762be,Source for female condoms: Government 'Centre Social' | source for female condoms: government 'centre social'
source for female condoms government community health worker,1,2,Benin,mv762bg | v762bg,Source for female condoms: Government community health worker | source for female condoms: government community health worker
source for female condoms government dispensary,2,3,Quênia | Togo,mv762bc | v762bc | v762bg,source for female condoms: government dispensary
source for female condoms government distributeur automatic,1,1,Benin,mv762bh,Source for female condoms: Government 'Distributeur Automatic'
source for female condoms government distributeur automatique,1,1,Benin,v762bh,Source for female condoms: Government 'Distributeur Automatique' | source for female condoms: government 'distributeur automatique'
source for female condoms government family planning clinic,1,2,Benin,mv762bc | v762bc,Source for female condoms: Government family planning clinic | source for female condoms: government family planning clinic
source for female condoms government field worker,1,2,Benin,mv762bd | v762bd,Source for female condoms: Government field worker | source for female condoms: government field worker
source for female condoms government fp center,1,1,Senegal,v762bd,Source for female condoms: government FP center | source for female condoms: government fp center
source for female condoms government fp clinic,1,1,Gâmbia,v762bc,Source for female condoms: government FP clinic | source for female condoms: government fp clinic
source for female condoms government fp clininc,1,1,Gâmbia,mv762bc,Source for female condoms: government FP clininc
source for female condoms government health center,19,2,Benin | Burkina Faso | Burundi | Comores | Congo (Brazzaville) | Congo (República Democrática) | Costa do Marfim | Etiópia | Gana | Guiné | Gâmbia | Malaui | Namíbia | Nigéria | Quênia | Senegal | Serra Leoa | Togo | Zâmbia,mv762bb | v762bb,Source for female condoms: Government health center | Source for female condoms: government health center | source for female condoms: government health center
